org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/search/CommitSearchSettings#addRepository(String).mjava,0,0,1,1,0,0.0,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
"org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/actions/CompareWithPreviousActionHandler.CompareWithPreviousOperation#CompareWithPreviousOperation(ExecutionEvent,Repository,IResource).mjava",0,0,0,3,0,0.0,1,0,1,0,1,1,3,3,3.0,0,0,0.0,3,3,3.0,0,0,0,0
org.eclipse.egit.core/src/org/eclipse/egit/core/synchronize/dto/GitSynchronizeDataSet#size().mjava,0,2,1,0,0,0.0,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/dialogs/GitTraceConfigurationDialog#buttonPressed(int).mjava,0,0,4,1,0,0.0,4,1,9,1,1,1,14,14,14.0,0,0,0.0,14,14,14.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/repository/RepositorySearchDialog#getDirectories().mjava,0,1,0,0,0,0.0,1,0,1,0,2,2,1,1,0.5,0,0,0.0,1,1,0.5,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/fetch/FetchGerritChangePage#doFetch().mjava,1,1,52,0,16,0.010989011265337467,1,5,35,3,5,2,14,14,2.799999952316284,0,0,0.0,14,14,2.799999952316284,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/history/GitHistoryPage.GitHistoryPageActions.BooleanPrefAction#propertyChange(PropertyChangeEvent).mjava,0,0,6,1,0,0.0,2,1,3,1,1,1,3,3,3.0,0,0,0.0,3,3,3.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/LocalResourceTypedElement#setContent(byte[]).mjava,1,0,0,1,0,0.0,1,0,1,0,1,1,2,2,2.0,0,0,0.0,2,2,2.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/history/GitHistoryPage#initAndStartRevWalk(boolean).mjava,1,0,21,1,3,0.15789473056793213,64,6,20,2,8,4,73,48,9.125,50,42,6.25,23,48,2.875,0,2,4,3
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/ConfigurationChecker#checkConfiguration().mjava,0,3,9,0,1,0.1666666716337204,4,2,2,1,2,2,6,6,3.0,0,0,0.0,6,6,3.0,0,1,0,0
"org.eclipse.egit.core/src/org/eclipse/egit/core/op/BranchOperation#BranchOperation(Repository,String).mjava",1,0,0,2,0,0.0,1,0,1,0,2,1,2,1,1.0,2,2,1.0,0,1,0.0,2,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/dialogs/CompareTreeView.PathNodeAdapter#getChildren(Object).mjava,0,0,0,1,0,0.0,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/staging/StagingView#updateCommitMessageComponent(boolean).mjava,1,0,18,1,2,0.03448275849223137,7,5,0,3,2,2,17,17,8.5,0,0,0.0,17,17,8.5,0,0,4,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/merge/GitCompareEditorInput#handleDispose().mjava,0,0,0,0,0,0.25,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/synchronize/model/GitModelWorkingTree#equals(Object).mjava,0,0,3,1,1,0.0,4,2,2,1,2,1,6,6,3.0,0,0,0.0,6,6,3.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/clone/GitImportWizard#performFinish().mjava,0,0,8,0,0,0.0,1,0,7,1,3,1,15,15,5.0,6,6,2.0,9,15,3.0,0,0,1,1
org.eclipse.egit.core/src/org/eclipse/egit/core/synchronize/dto/GitSynchronizeData#getProjects().mjava,0,6,1,0,0,0.0,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/dialogs/SpellcheckableMessageArea#getHyperlinkTargets().mjava,1,0,2,0,0,0.25,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/dialogs/CommitMessageComponent#setDefaults().mjava,1,1,5,0,0,0.0,1,0,1,0,1,1,2,2,2.0,0,0,0.0,2,2,2.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/repository/RepositoryRemotePropertySource#isPropertySet(Object).mjava,0,0,0,1,0,0.25,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
"org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/components/RefContentProposal#appendObjectSummary(StringBuilder,String,PersonIdent,String).mjava",1,0,14,4,2,0.3076923191547394,1,0,1,0,1,1,3,3,3.0,0,0,0.0,3,3,3.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/LocalFileRevision#isPredecessorOf(IFileRevision).mjava,0,0,2,1,1,0.0,1,0,0,0,1,1,2,2,2.0,0,0,0.0,2,2,2.0,0,0,0,0
"org.eclipse.egit.core/src/org/eclipse/egit/core/project/RepositoryMapping#RepositoryMapping(IContainer,File).mjava",0,0,25,2,8,0.06666667014360428,5,4,0,3,3,2,10,5,3.3333332538604736,7,7,2.3333332538604736,3,5,1.0,0,0,1,0
org.eclipse.egit.core/src/org/eclipse/egit/core/op/FetchOperationResult#getURI().mjava,0,0,0,0,0,0.0,1,0,1,0,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/actions/ShowBlameActionHandler#execute(ExecutionEvent).mjava,1,0,6,1,2,0.0,2,1,0,1,1,1,5,5,5.0,0,0,0.0,5,5,5.0,0,0,0,0
org.eclipse.egit.core/src/org/eclipse/egit/core/project/RepositoryMapping#findRepositoryMapping(Repository).mjava,1,0,5,1,2,0.0,3,2,0,2,1,1,6,6,6.0,0,0,0.0,6,6,6.0,0,0,0,0
org.eclipse.egit.core/src/org/eclipse/egit/core/op/BranchOperation#execute(IProgressMonitor).mjava,1,0,20,1,4,0.02857142873108387,2,2,0,1,7,2,8,4,1.1428571939468384,2,2,0.2857142984867096,6,4,0.8571428656578064,1,1,1,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/preferences/GlobalConfigurationPreferencePage#init(IWorkbench).mjava,1,0,12,1,3,0.05000000074505806,12,4,2,3,6,4,16,10,2.6666667461395264,1,1,0.1666666716337204,15,10,2.5,0,0,0,0
"org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/synchronize/RemoteSelectionCombo#setDefaultValue(String,String).mjava",0,0,15,2,2,0.10526315867900848,36,6,0,2,3,2,23,18,7.666666507720947,4,4,1.3333333730697632,19,18,6.333333492279053,2,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/repository/RepositoriesViewLabelProvider#RepositoriesViewLabelProvider().mjava,1,0,9,0,1,0.0,1,0,0,1,1,1,7,7,7.0,0,0,0.0,7,7,7.0,0,0,0,0
"org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/synchronize/action/PullAction#getSubscriberOperation(ISynchronizePageConfiguration,IDiffElement[]).mjava",0,0,5,2,3,0.0,1,1,4,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/dialogs/CommitMessageComponent#getSafeString(String).mjava,0,0,0,1,0,0.0,2,1,2,1,1,1,3,3,3.0,0,0,0.0,3,3,3.0,0,0,0,0
org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/clone/GerritConfigurationPage#createGerritCheckbox(Composite).mjava,0,0,7,1,1,0.0,1,0,0,0,2,1,4,4,2.0,0,0,0.0,4,4,2.0,0,0,0,0
